1s,2s,3s,4s,5s,6s,7s,8s,9s,10s,appliance
7.97537,7.21275,5.91668,7.84135,7.35578,5.53687,8.00873,7.90848,6.60174,8.94333,Desk Lamp
0.03618,0.06265,0.40155,0.30071,0.36627,0.98157,1.10332,0.33796,0.08344,2.44213,Phone Charger
2.3736,2.53392,0.61091,2.92928,0.84356,0.77563,1.59126,3.13398,0.87737,3.18468,Monitor
51.49178,50.98783,51.29921,50.82397,51.76088,49.36403,50.84416,51.91485,50.52412,51.91608,Electric Fan
38.56635,34.76276,43.30982,48.59831,35.53714,33.97754,43.20834,48.55245,34.89075,40.16901,Laptop Charger
8.24055,6.17744,9.57181,8.85588,9.72113,9.14851,8.31856,8.01289,5.98693,9.58718,Desk Lamp
0.54441,0.41563,0.34858,0.95754,1.46099,0.8875,2.32872,0.55983,0.52515,0.7981,Phone Charger
1.69887,2.80264,0.46477,1.61667,1.34723,1.57854,0.97823,3.04338,1.98543,3.02632,Monitor
49.82509,51.85405,53.57316,53.32746,51.17886,53.08568,52.40647,52.56989,53.52604,50.07476,Electric Fan
47.21564,43.92324,36.19282,39.30037,49.39635,37.58771,36.42749,48.53411,45.24308,42.34344,Laptop Charger
5.03924,6.53402,8.61937,4.79447,7.86655,4.65791,7.28224,5.32898,10.21484,8.812,Desk Lamp
0.06633,0.0553,1.2102,0.00032,1.32629,0.45776,0.5137,0.45426,0.29892,0.33441,Phone Charger
2.74469,0.45776,1.25605,0.40859,0.30247,1.41838,1.14439,2.28367,1.89891,0.42564,Monitor
50.52919,52.81243,50.97649,52.90771,51.10352,48.347,49.50994,51.8081,51.88011,50.47083,Electric Fan
36.75522,43.68955,44.02835,37.06198,50.69763,31.67653,41.07033,34.4455,42.69879,41.29787,Laptop Charger
7.56181,8.579,7.9712,8.46143,7.92523,5.87909,8.8917,7.57888,5.84613,5.8932,Desk Lamp
0.21826,1.21348,0.79605,0.93127,1.50833,0.81643,0.47527,0.89087,1.52113,2.0346,Phone Charger
1.38609,0.59463,2.053,1.01165,2.07136,0.74151,0.274,0.55546,1.06493,1.5849,Monitor
52.28947,49.28641,51.45681,51.01426,50.56469,49.24367,49.74422,50.91856,50.20876,51.02432,Electric Fan
39.51971,42.09392,36.25326,43.79298,28.85671,45.13052,34.99289,36.2574,41.1977,34.02013,Laptop Charger
8.86384,7.48482,7.5148,9.14066,7.57888,8.14982,5.67558,5.82727,9.83904,8.71593,Desk Lamp
1.07887,0.30071,0.03618,1.44093,0.32023,2.12325,0.5137,0.36867,1.54668,1.46344,Phone Charger
1.661,2.33771,2.88337,9.1642,1.59126,0.73467,0.5137,0.4638,2.47477,2.73307,Monitor
51.45432,49.96734,53.1915,53.55263,54.34648,52.32027,50.92108,51.53671,50.86561,52.72679,Electric Fan
42.21222,31.11443,41.2508,43.86135,31.87228,44.1715,33.87482,36.56247,46.45369,43.61954,Laptop Charger
10.47024,7.72328,6.4251,4.07791,8.78803,8.125,8.6355,7.3601,7.25187,8.16635,Desk Lamp
0.75858,0.97153,1.59126,1.318,0.13276,1.81179,0.27756,1.08816,0.79945,1.65151,Phone Charger
4.28765,1.71147,2.45698,0.10318,0.03694,3.53997,1.53391,0.65231,1.7993,1.67364,Monitor
51.83791,51.91856,52.5429,51.67007,49.11659,51.35304,48.64347,52.65942,50.59764,52.28453,Electric Fan
53.44862,50.03897,45.46406,38.68604,35.97279,47.43913,43.67028,43.96019,41.62547,41.8713,Laptop Charger
6.64225,6.61526,6.90548,7.72751,7.74864,7.03782,7.03782,4.97965,7.44621,7.43762,Desk Lamp
1.34074,1.59444,0.88547,2.29269,0.37686,0.24817,0.17357,0.79265,1.24724,0.95477,Phone Charger
1.10473,1.77426,1.39255,2.72143,2.4451,0.30448,0.34219,2.92355,2.65143,2.98645,Monitor
53.45467,51.23405,50.93619,52.15743,51.13241,51.09096,50.38953,51.24407,50.42892,51.24407,Electric Fan
46.35646,47.85239,43.12399,44.76206,48.7559,47.06593,45.56699,38.62623,35.77345,45.14095,Laptop Charger
4.27723,8.33085,8.51017,5.22156,9.69059,7.34282,8.05449,7.6087,6.7766,8.28165,Desk Lamp
0.56241,0.77903,1.01499,1.15429,0.65576,0.66952,0.72783,1.44093,2.98645,0.33086,Phone Charger
0.52764,0.10156,2.04074,0.77563,2.70397,1.28217,0.25941,0.86386,3.62196,0.67983,Monitor
52.55149,50.73051,50.56723,52.1117,50.72797,51.1889,51.46056,51.01677,52.24631,52.37077,Electric Fan
47.31946,37.04328,46.86528,42.10349,49.49253,42.55315,37.46125,43.29256,46.29313,35.85779,Laptop Charger
8.37584,6.1959,7.92941,8.71994,9.82386,5.46948,10.4592,6.93203,8.93143,5.455,Desk Lamp
0.32732,0.54851,1.7586,0.86386,0.10156,0.13411,0.31954,1.68626,0.54851,1.11135,Phone Charger
1.04498,0.20248,2.10191,0.07256,4.11483,1.49552,0.59707,1.24297,1.41838,0.76199,Monitor
53.55987,51.37806,49.20998,51.45681,51.43058,51.59158,52.6251,53.07472,50.48098,53.02357,Electric Fan
46.43466,41.68407,47.84312,53.65647,36.83046,48.26211,38.27696,43.41684,51.06268,38.04882,Laptop Charger
5.87439,5.40181,10.09533,7.108,6.86115,7.12987,5.5992,6.40687,7.54473,8.10843,Desk Lamp
2.11715,0.12688,0.81643,0.20334,0.20334,1.10804,0.00699,0.52067,0.181,1.09517,Phone Charger
3.13962,0.08106,1.27565,0.10156,1.19707,2.21733,0.59707,1.14439,0.68802,1.24297,Monitor
51.87763,49.86357,53.02966,51.07462,49.50349,51.22026,51.92228,53.55625,50.21897,51.40932,Electric Fan
47.54256,44.41863,35.30974,43.07202,46.84841,36.93903,52.67535,44.70323,34.81315,39.18138,Laptop Charger
7.71058,7.42472,8.30216,6.95854,7.93359,7.00703,7.07295,8.72395,7.67668,7.26055,Desk Lamp
0.71071,1.24309,0.64511,0.80964,2.00082,0.42266,1.41193,0.33796,0.33086,0.25566,Phone Charger
0.28112,1.76173,1.45701,3.04906,2.43915,0.69357,1.79304,1.17076,3.41332,2.24753,Monitor
52.90161,51.72607,50.86434,50.72671,51.56665,50.2903,52.9309,52.82587,52.03254,51.6962,Electric Fan
44.70603,48.38315,43.42043,36.27972,44.60291,51.31298,41.48426,44.91589,50.18836,45.74682,Laptop Charger
7.23884,7.62997,6.52044,6.37037,5.0541,7.75287,5.97758,8.51422,8.46956,5.98225,Desk Lamp
0.67296,0.81789,0.03327,1.5977,0.57282,1.20692,2.39748,0.43326,0.08344,0.03983,Phone Charger
1.11135,0.26687,2.4094,3.0377,0.16655,1.15099,0.2383,1.10473,1.96694,0.0216,Monitor
50.94249,51.72731,51.78574,52.27098,50.73682,51.36054,53.84681,50.94627,50.28648,49.87639,Electric Fan
33.91315,37.99541,45.26321,46.80319,37.9611,39.43302,43.52653,47.71031,44.96056,48.48885,Laptop Charger
8.03786,6.22818,6.19129,6.00561,5.19705,5.8838,7.73597,6.69611,10.21112,8.60727,Desk Lamp
1.13119,0.12906,1.82739,0.11604,1.38286,1.39255,1.98543,0.28468,0.07256,2.6602,Phone Charger
2.04687,2.64558,0.43672,1.16417,1.61032,1.28217,3.36345,1.661,2.68064,0.83,Monitor
52.95042,51.39807,49.47511,51.9446,52.01026,50.22407,53.30199,55.40499,52.63,51.31173,Electric Fan
48.01133,47.06526,46.34012,39.45858,39.77582,33.64677,35.585,36.30865,38.46139,37.42575,Laptop Charger
7.46767,9.27762,9.87693,9.14458,8.93143,4.87983,8.96315,9.54105,7.3989,7.53619,Desk Lamp
1.17295,2.92355,0.18472,1.8492,0.70759,0.75175,0.72441,0.37686,2.54867,0.89424,Phone Charger
1.7993,1.49552,1.85543,1.59126,2.40344,2.65143,0.98492,2.17492,0.73467,1.99774,Monitor
51.20019,54.03179,53.98019,53.31048,52.65207,53.95258,50.56849,50.20749,51.12362,49.61561,Electric Fan
42.1924,43.38167,47.86301,42.01442,38.83995,34.19786,34.06615,41.71372,44.59238,43.80011,Laptop Charger
5.68986,6.21897,5.4743,4.07791,5.4984,6.79443,6.21897,7.36441,7.50196,7.95867,Desk Lamp
0.91109,0.79265,0.38745,2.56634,1.6008,0.08344,0.1989,0.72441,0.04347,1.93297,Phone Charger
1.57218,1.40547,2.53392,0.63163,2.21733,1.06493,0.03618,0.13276,0.53285,1.30173,Monitor
51.24658,50.05942,50.69763,47.88886,50.44543,50.86308,50.15137,52.67045,53.75652,49.96862,Electric Fan
39.0941,33.89921,42.18065,45.19378,46.51141,37.50478,37.24057,39.6433,46.48561,41.77444,Laptop Charger
12.90818,8.51017,7.75709,7.84555,7.52336,6.05223,6.91434,7.44621,8.15809,7.74442,Desk Lamp
0.12327,1.27239,1.11466,1.74605,0.14017,0.30958,2.01619,1.50193,0.75858,0.09794,Phone Charger
0.60399,0.20248,1.43127,0.66608,1.55306,2.07748,1.01832,1.79304,1.78053,0.43672,Monitor
52.80754,52.5564,51.46431,52.22286,55.0198,50.61664,51.518,50.56343,48.89158,50.56343,Electric Fan
34.60612,40.13694,47.93192,36.04514,35.80771,35.18039,36.42914,39.98851,39.21641,41.88238,Laptop Charger
9.71731,7.10362,7.70212,7.65122,8.14982,7.84135,5.61354,6.4433,6.52949,8.95127,Desk Lamp
1.43771,0.55597,0.49276,2.91208,1.12788,1.17405,0.62566,0.48926,1.34398,0.19531,Phone Charger
0.83,1.8803,1.57218,2.81998,1.69257,2.31372,1.29521,0.67983,1.26912,0.30247,Monitor
51.86026,47.08408,51.24282,52.56989,47.10289,52.33998,52.28453,52.90893,50.43146,50.47083,Electric Fan
41.96282,47.28197,47.70234,47.96899,43.07418,42.15347,39.47793,40.1881,38.21506,42.61655,Laptop Charger
9.20338,6.10335,9.0146,7.04661,8.0628,5.63266,4.55085,5.6231,5.00451,9.87693,Desk Lamp
2.27465,2.14151,2.14455,1.3976,1.49552,0.16295,0.53808,2.5928,0.78584,0.697,Phone Charger
0.41563,1.55306,2.07136,1.39255,1.71776,1.83675,3.15653,2.58105,2.22337,1.94842,Monitor
51.86398,52.9553,51.21148,50.67486,49.6748,53.11124,50.40605,52.62755,50.41875,49.74549,Electric Fan
35.00649,36.86967,34.46099,34.17276,36.37471,35.19985,33.55644,34.54435,32.41907,35.11345,Laptop Charger
7.24753,9.60253,6.80334,7.79084,8.57091,11.43416,6.51591,5.87909,8.0337,4.84474,Desk Lamp
0.40155,1.73977,0.47877,1.83675,0.30958,0.38745,0.5137,0.73467,0.18472,2.49551,Phone Charger
0.92544,1.63569,2.32572,0.57142,1.40547,3.03201,0.98492,0.7902,1.24297,0.04347,Monitor
54.01739,51.5442,50.36156,53.48613,52.80509,50.3908,51.22277,52.43599,51.50052,49.63877,Electric Fan
33.67041,34.38092,40.16825,37.62791,46.70925,42.24744,45.40042,46.22837,56.91805,46.41495,Laptop Charger
8.82398,9.60637,8.92349,8.86783,7.46338,7.4934,9.58718,5.41633,6.99823,9.0856,Desk Lamp
0.6529,2.28367,2.13543,1.55625,0.54156,1.11796,0.69014,0.2669,0.48227,2.11106,Phone Charger
0.3592,2.65143,0.16242,1.83675,2.13847,1.47628,0.33463,0.14493,0.47877,2.0897,Monitor
52.04121,52.1253,52.81732,51.69994,50.5799,51.94088,50.37682,52.58462,50.53806,53.777,Electric Fan
45.63389,43.56804,37.19923,37.76995,37.01073,37.29482,44.58816,58.03745,60.9512,42.88247,Laptop Charger
7.12113,6.83894,7.53619,6.4433,7.95449,8.97108,6.82115,6.62876,8.99878,8.76402,Desk Lamp
1.43127,1.2846,0.48926,0.10318,0.82661,0.27441,0.21682,1.15099,0.54156,0.38383,Phone Charger
1.15758,4.32405,1.24951,0.74151,0.08843,1.21676,2.71561,3.11703,1.00497,0.73467,Monitor
51.53671,51.23155,50.22534,49.69408,53.96939,52.51465,51.72731,48.91112,52.8222,52.14878,Electric Fan
39.50115,38.68604,37.85082,41.68926,39.14867,37.88282,39.10657,41.53633,46.89697,47.11901,Laptop Charger
6.26959,6.76321,8.78403,5.60876,9.86557,6.73193,8.20761,7.54473,7.83294,6.60174,Desk Lamp
1.27565,0.64542,0.77222,0.21682,2.60749,0.11966,1.30959,2.22639,0.0553,0.54156,Phone Charger
2.0958,0.20248,1.83675,1.47628,2.13238,3.08309,2.47477,1.17734,0.17375,2.62801,Monitor
50.29158,51.3205,50.79619,51.3568,53.97779,52.64103,53.18664,51.17634,50.82019,51.70865,Electric Fan
46.38639,44.45596,35.80353,44.53405,37.28997,32.37941,43.03445,39.17827,37.76915,46.30607,Laptop Charger
5.85556,7.3385,10.29661,8.10843,6.72298,11.38485,9.62554,14.79756,6.0336,7.48054,Desk Lamp
0.78244,0.68021,0.06529,0.34974,0.56241,2.0958,1.36667,0.8875,0.45615,3.76566,Phone Charger
0.09432,1.2102,2.98074,0.57915,3.45199,5.50321,3.83295,7.84135,6.57017,0.75865,Monitor
51.50177,50.77599,52.04739,52.4655,50.28012,48.735,51.70491,54.62164,51.13241,52.45689,Electric Fan
34.42398,45.94254,34.58811,44.26554,40.47577,34.52373,41.32028,40.9276,33.4325,48.25881,Laptop Charger
6.37951,10.507,9.85799,6.70955,10.08783,11.0258,10.9324,8.70388,8.34313,5.50321,Desk Lamp
1.9175,0.68411,0.01065,0.73898,0.69976,0.74492,2.82287,0.78584,2.22941,2.31372,Phone Charger
1.39902,1.06493,1.7993,0.29536,2.07748,0.05898,3.77914,2.4807,1.04498,0.61782,Monitor
50.81388,52.4323,50.78356,52.50728,50.4924,50.7444,51.48554,51.05073,50.26101,52.49868,Electric Fan
46.44961,45.03097,30.38231,40.8478,46.84706,40.75429,47.72427,33.4844,31.1488,30.27624,Laptop Charger
7.18226,5.19705,7.81611,7.12987,9.22294,6.26959,8.44923,7.97537,6.17281,6.32921,Desk Lamp
2.50142,1.06493,1.79304,0.02594,1.15429,0.01795,2.89199,0.48926,0.69357,1.46665,Phone Charger
0.79605,0.28943,2.07136,1.78679,0.04428,2.71561,3.17343,0.30958,1.64202,0.70729,Monitor
50.85299,52.07832,53.63716,51.3693,50.46955,51.87391,50.76083,52.5343,51.30547,50.57483,Electric Fan
43.84783,48.79376,46.69707,44.08721,41.68481,33.18444,40.09184,50.03002,45.29789,39.24908,Laptop Charger
5.25093,8.30627,7.77398,10.29661,6.61075,9.21121,8.59112,6.4433,8.01705,7.80769,Desk Lamp
0.29536,1.19378,2.2022,0.71756,1.331,0.31201,2.4094,0.63508,1.43981,2.01312,Phone Charger
0.16985,0.32378,1.27565,1.37962,1.05163,0.45075,1.25605,0.32378,1.74918,0.24545,Monitor
52.0313,50.53806,50.66601,50.21641,52.29439,48.98793,51.27165,51.70118,52.59566,51.38056,Electric Fan
27.43823,49.09322,54.07136,66.41918,37.04897,48.99899,45.31245,33.21364,45.09017,47.16466,Laptop Charger
6.57468,9.69059,11.00069,10.17757,9.77066,9.47551,8.13327,6.97178,4.41209,6.76321,Desk Lamp
0.49827,0.16295,1.36344,0.68327,0.22757,2.52507,0.65231,0.91445,0.86555,0.77563,Phone Charger
1.81803,0.02961,0.19962,1.74291,1.96694,1.82427,0.74834,3.26318,1.31475,2.24149,Monitor
50.58877,50.01723,54.88735,52.8613,54.44071,53.578,50.67612,51.7186,51.19894,49.595,Electric Fan
30.63876,46.14987,45.30829,34.69692,34.59326,42.74459,31.95981,35.20409,44.10564,27.64655,Laptop Charger
9.49867,10.22229,6.99823,6.71851,8.47769,8.7079,7.22145,5.8838,9.05013,5.70413,Desk Lamp
2.40344,0.40859,0.27756,1.95151,0.8875,0.56935,1.93297,1.56332,1.02206,0.85371,Phone Charger
1.94225,0.79605,0.0216,1.41838,0.11796,1.84298,3.08875,1.17734,1.64835,1.04498,Monitor
50.68625,49.81098,51.83667,50.18453,52.40523,52.41631,52.01768,51.69745,53.8949,51.3693,Electric Fan
41.76926,37.87641,36.50408,57.71139,55.77861,44.19343,58.56626,34.7901,35.45221,40.49323,Laptop Charger
7.86236,10.03155,4.55597,6.40232,9.86936,5.77529,8.71593,6.78552,5.8979,7.32121,Desk Lamp
0.09949,0.14758,0.59015,0.09949,1.03421,1.29521,2.79107,1.10804,0.57975,2.0346,Phone Charger
0.15935,2.38554,1.2887,2.99785,1.80554,0.59015,0.84356,1.77426,0.65231,1.17076,Monitor
53.44015,50.97272,52.668,50.83155,49.48543,50.37682,53.70712,51.1889,52.99066,52.47902,Electric Fan
34.70719,37.82361,35.17361,32.83959,55.62426,53.4952,36.77568,53.08629,58.02446,56.6765,Laptop Charger
8.41664,10.21112,4.58662,9.43686,8.68379,8.20349,6.27877,9.06196,5.08378,6.52949,Desk Lamp
0.52764,1.34723,1.10141,1.01165,0.49625,1.34074,0.62127,0.03254,2.88624,1.66416,Phone Charger
1.1905,3.74676,0.55546,0.59707,0.59707,2.16278,1.41193,0.43326,2.94645,1.96077,Monitor
50.11435,54.49671,51.05199,49.40668,50.07348,51.44557,51.19015,52.1883,51.14371,50.85047,Electric Fan
64.38834,36.41101,28.58563,44.25141,59.69361,42.38661,32.8833,48.80225,47.01214,51.46805,Laptop Charger
3.64374,7.55327,6.85227,9.78968,9.47551,7.71905,6.61075,9.05013,8.72395,7.8119,Desk Lamp
0.56935,1.64202,1.10804,0.32732,1.30173,0.2918,1.04165,0.00763,0.2633,0.85709,Phone Charger
1.7993,2.94645,0.62473,1.45701,1.11796,0.93799,0.25941,0.44374,1.68626,1.31475,Monitor
52.57481,50.4759,49.83151,52.33506,51.45681,52.0511,50.32085,52.68515,50.10158,51.78077,Electric Fan
41.44331,39.84272,32.1207,33.31261,40.68858,43.49357,58.75654,60.20129,44.12194,35.75924,Laptop Charger
8.8917,8.17048,9.97889,8.68782,6.34752,6.69611,8.18286,7.47196,4.60193,5.60398,Desk Lamp
0.10518,1.94842,1.76717,1.38932,0.01129,2.5162,1.36344,0.17734,0.96818,0.6724,Phone Charger
0.42266,0.42564,0.33087,3.56188,2.42726,2.53982,1.39902,1.78679,0.4638,1.98543,Monitor
50.27758,53.10758,50.95132,51.95451,53.41714,51.52798,51.27917,50.00317,52.30426,52.0944,Electric Fan
40.91255,39.99847,53.29835,58.31699,48.38052,48.12564,39.03712,46.53041,45.57458,30.07566,Laptop Charger
9.83525,8.59516,7.19969,5.33385,7.19969,10.53269,9.37875,4.28765,8.97504,8.17461,Desk Lamp
2.54277,1.10141,1.52752,0.35566,0.14493,1.331,1.56262,2.50734,1.01832,1.66732,Phone Charger
1.54668,3.43543,1.26912,2.28969,0.00763,0.63853,0.78244,2.36165,1.19707,1.31475,Monitor
51.60405,51.1525,52.0115,52.14261,48.78985,52.62387,52.46058,50.73682,52.39908,51.79817,Electric Fan
35.76593,39.87498,43.63812,49.08996,66.78871,50.72102,49.07698,47.69037,45.57803,36.78385,Laptop Charger
9.62171,4.45334,5.00948,6.52044,9.34769,6.13117,7.24753,6.93645,9.5795,6.17744,Desk Lamp
0.61782,0.21682,0.74151,0.7902,0.24817,0.3592,2.45104,0.51021,1.49552,0.46477,Phone Charger
0.30247,1.59762,0.24443,2.16278,1.61667,1.37962,1.86165,0.97153,1.48911,1.63569,Monitor
51.83667,51.09473,51.101,50.86308,50.6255,50.95257,48.17049,51.99292,52.5478,52.2204,Electric Fan
30.32457,30.38892,41.99158,48.19226,50.578,42.5721,30.98973,57.76187,51.6682,65.81388,Laptop Charger
8.95919,11.33896,5.67081,10.87833,7.29091,10.14396,7.63848,5.83199,7.59593,3.37455,Desk Lamp
2.00697,0.99829,0.64511,0.89087,2.16886,0.40155,0.61091,1.81179,1.54349,0.54156,Phone Charger
1.34723,2.31372,0.54851,1.64202,1.2887,1.41193,1.61667,0.44374,0.59707,1.83051,Monitor
52.31165,50.35393,51.49927,51.5841,52.36339,50.63436,50.67106,53.8889,54.01379,53.11732,Electric Fan
71.40486,49.19702,64.01004,52.48025,52.81304,55.40265,60.41558,46.88483,65.41971,53.61423,Laptop Charger
5.54647,8.37584,5.46948,6.87446,6.76767,4.99954,9.30489,7.6087,5.23136,7.23884,Desk Lamp
1.331,1.95339,0.33796,0.27816,0.18094,1.70832,0.02961,1.67995,0.22947,1.24724,Phone Charger
0.30448,3.18468,0.57142,2.96932,0.02889,0.94471,2.37957,1.78053,1.43771,1.66732,Monitor
51.41432,49.99932,51.55667,50.93619,51.51924,52.64348,50.12073,49.48801,51.75218,52.08821,Electric Fan
66.77217,62.7457,54.84117,50.60143,51.5866,49.71851,46.82411,47.06728,50.63373,49.09646,Laptop Charger
9.78968,5.25093,5.20195,7.68941,5.55607,6.39776,8.80002,7.36441,6.88333,5.83671,Desk Lamp
0.12327,1.24951,1.51793,0.44023,0.81643,0.60053,1.51153,1.4538,0.62127,2.44807,Phone Charger
1.89891,1.10473,2.63972,0.35731,0.10156,1.38609,0.85709,2.53392,3.1903,0.28112,Monitor
52.79775,50.24445,49.6748,52.19695,53.16719,53.67697,51.16129,53.10881,52.46795,53.62388,Electric Fan
50.0754,49.08087,51.47492,64.00952,52.33198,49.386,49.98525,47.03366,48.53869,49.89433,Laptop Charger
5.13313,8.98692,7.57888,7.108,6.75428,5.81311,10.66068,5.81783,6.2466,5.71363,Desk Lamp
2.19614,1.58808,0.89345,0.2383,1.78053,0.15935,0.89345,0.67296,0.1989,0.81789,Phone Charger
2.06524,0.23115,1.07157,1.62301,2.28367,1.49552,0.93127,1.31475,0.50672,1.768,Monitor
49.38988,48.19952,51.82425,49.95838,52.17349,50.64828,53.3808,53.22673,51.20144,49.73779,Electric Fan
52.97176,51.34553,51.52361,45.71104,45.35403,40.2354,31.35071,36.28717,30.80292,37.12863,Laptop Charger
4.74403,7.04661,6.10799,6.37037,5.76108,7.36872,8.82398,6.09871,4.95476,3.94529,Desk Lamp
0.33463,0.69357,0.28468,0.29892,1.82116,0.32378,0.41211,0.04347,0.77563,1.28544,Phone Charger
2.15671,1.0981,0.14017,2.0346,1.20177,2.21128,1.21676,1.76173,1.28217,0.50672,Monitor
50.7583,52.34245,49.68894,50.50509,48.34437,51.45057,53.67818,51.90493,52.19571,49.18665,Electric Fan
36.77976,41.85948,45.18683,46.05006,45.66077,53.97779,46.80049,53.34444,43.3242,38.95037,Laptop Charger
6.87446,10.2632,8.02538,5.71363,5.6231,9.40589,6.40687,9.04224,10.02028,10.65339,Desk Lamp
0.47527,0.74151,0.4638,2.28067,0.25566,2.27301,1.02499,0.14854,0.38039,1.16088,Phone Charger
0.45776,0.45075,1.44415,0.38762,0.19962,2.30772,1.45701,0.38039,0.222,1.86787,Monitor
52.57481,53.56954,50.91856,50.88956,50.79746,50.61537,52.21916,52.1562,52.19695,48.81072,Electric Fan
31.60312,30.03849,42.68061,46.52362,49.31359,46.24473,35.44126,33.76924,34.63869,47.19351,Laptop Charger
10.573,8.05864,12.78585,6.5521,3.98255,7.92523,8.40849,8.748,6.38407,4.75918,Desk Lamp
1.37657,0.43707,0.25191,0.40155,1.96077,0.40661,0.49974,1.44093,1.20692,0.29892,Phone Charger
0.94148,1.55306,0.222,0.34504,0.35212,0.84356,1.27565,0.41563,1.9175,1.60397,Monitor
53.65647,49.65293,51.7074,54.84709,50.01723,49.62076,52.56744,49.85074,50.95132,52.45198,Electric Fan
50.96139,50.2572,35.82274,32.9759,32.41096,44.79357,44.5242,64.4679,47.66975,43.53798,Laptop Charger
6.01961,9.0856,9.67148,9.00274,12.08249,9.96758,10.4371,7.29091,6.13117,5.25093,Desk Lamp
1.42483,1.97311,0.05438,0.66849,1.35047,0.72327,1.00185,1.63885,0.09794,0.68021,Phone Charger
1.44415,0.50672,0.94471,1.05828,0.1088,0.16655,1.72405,1.66416,0.42266,0.52415,Monitor
52.57971,49.9238,50.76462,51.30672,50.64196,52.6202,50.19347,51.96319,51.75218,51.67505,Electric Fan
36.94229,29.70712,33.60119,30.49093,45.60217,41.37923,64.80382,65.02556,70.91369,48.39826,Laptop Charger
8.8917,9.43299,7.09486,6.46602,9.78207,8.25289,12.10299,12.14052,5.82255,7.53619,Desk Lamp
0.57915,0.30958,0.31201,1.05854,0.90098,1.05496,0.96148,0.19589,0.93127,0.33087,Phone Charger
2.8373,7.84135,25.00554,23.89303,26.17826,21.38592,23.76243,27.6283,25.39639,26.21724,Monitor
51.60031,60.09281,58.01259,57.35411,53.21216,51.97248,51.20082,51.66011,50.70901,53.14165,Electric Fan
51.2848,50.72545,49.06009,49.15422,53.75773,49.46672,52.26049,64.70866,65.11675,49.94557,Laptop Charger
8.98692,10.2929,11.69645,9.5795,3.85978,4.81459,10.65704,12.17118,8.53044,10.30774,Desk Lamp
0.03983,0.17734,0.24443,1.37962,0.74151,0.50672,0.90435,0.86555,1.87408,0.67983,Phone Charger
23.80076,23.20749,22.05035,24.13378,23.44057,28.4191,23.55311,24.34738,27.84669,24.05334,Monitor
52.3443,51.97248,51.02872,55.03752,52.62265,52.0344,50.2661,52.51096,51.63644,51.46681,Electric Fan
51.30234,49.93085,45.22504,39.30115,31.51209,36.80839,34.36799,44.63941,47.0545,52.19695,Laptop Charger
13.4751,11.3425,11.83163,8.55878,7.84135,7.32553,9.11708,8.71994,11.0938,9.78587,Desk Lamp
0.47527,0.5137,0.11057,0.17728,0.95477,0.16242,1.29847,0.35731,1.71462,1.80674,Phone Charger
24.81671,24.64447,25.75852,21.74981,29.30022,23.28993,26.46172,27.45962,22.24682,28.17696,Monitor
53.07656,53.85583,50.86182,52.55947,54.71726,53.55021,50.72165,50.8145,52.26542,52.06843,Electric Fan
42.95635,32.44519,34.77473,43.51292,46.86123,50.06389,42.5028,30.38041,33.61785,34.09217,Laptop Charger
4.82465,5.86498,7.58314,12.00033,11.62332,4.31886,9.26201,6.8167,8.73999,11.2185,Desk Lamp
0.02525,0.88946,0.40661,0.09069,1.90511,1.50833,0.72327,0.09211,1.10141,1.39579,Phone Charger
24.40723,25.6186,19.63418,26.32341,20.60695,25.62608,26.0283,19.59313,21.14996,23.48722,Monitor
52.33198,54.59786,51.66571,50.69447,52.73536,52.8002,53.96039,51.1776,52.46119,50.99789,Electric Fan
